,time,price actual
19514,2017-03-24 02:00:00+01:00,56.66
19515,2017-03-24 03:00:00+01:00,57.07
19516,2017-03-24 04:00:00+01:00,56.85
19517,2017-03-24 05:00:00+01:00,58.07
19518,2017-03-24 06:00:00+01:00,58.65
19519,2017-03-24 07:00:00+01:00,59.82
19520,2017-03-24 08:00:00+01:00,61.87
19521,2017-03-24 09:00:00+01:00,62.49
19522,2017-03-24 10:00:00+01:00,62.08
19523,2017-03-24 11:00:00+01:00,61.24
19524,2017-03-24 12:00:00+01:00,59.59
19525,2017-03-24 13:00:00+01:00,58.68
19526,2017-03-24 14:00:00+01:00,57.88
19527,2017-03-24 15:00:00+01:00,57.09
19528,2017-03-24 16:00:00+01:00,54.52
19529,2017-03-24 17:00:00+01:00,56.6
19530,2017-03-24 18:00:00+01:00,57.09
19531,2017-03-24 19:00:00+01:00,60.31
19532,2017-03-24 20:00:00+01:00,61.9
19533,2017-03-24 21:00:00+01:00,60.23
19534,2017-03-24 22:00:00+01:00,54.31
19535,2017-03-24 23:00:00+01:00,53.84
19536,2017-03-25 00:00:00+01:00,47.33
19537,2017-03-25 01:00:00+01:00,43.1
19538,2017-03-25 02:00:00+01:00,41.0
19539,2017-03-25 03:00:00+01:00,40.87
19540,2017-03-25 04:00:00+01:00,40.41
19541,2017-03-25 05:00:00+01:00,40.13
19542,2017-03-25 06:00:00+01:00,41.45
19543,2017-03-25 07:00:00+01:00,41.91
19544,2017-03-25 08:00:00+01:00,42.76
19545,2017-03-25 09:00:00+01:00,43.87
19546,2017-03-25 10:00:00+01:00,50.67
19547,2017-03-25 11:00:00+01:00,49.48
19548,2017-03-25 12:00:00+01:00,48.24
19549,2017-03-25 13:00:00+01:00,50.39
19550,2017-03-25 14:00:00+01:00,48.48
19551,2017-03-25 15:00:00+01:00,44.71
19552,2017-03-25 16:00:00+01:00,44.4
19553,2017-03-25 17:00:00+01:00,44.16
19554,2017-03-25 18:00:00+01:00,53.32
19555,2017-03-25 19:00:00+01:00,56.34
19556,2017-03-25 20:00:00+01:00,59.46
19557,2017-03-25 21:00:00+01:00,59.01
19558,2017-03-25 22:00:00+01:00,54.43
19559,2017-03-25 23:00:00+01:00,54.17
19560,2017-03-26 00:00:00+01:00,50.65
19561,2017-03-26 01:00:00+01:00,44.47
19562,2017-03-26 03:00:00+02:00,42.73
19563,2017-03-26 04:00:00+02:00,42.19
19564,2017-03-26 05:00:00+02:00,42.26
19565,2017-03-26 06:00:00+02:00,42.96
19566,2017-03-26 07:00:00+02:00,43.25
19567,2017-03-26 08:00:00+02:00,44.32
19568,2017-03-26 09:00:00+02:00,43.55
19569,2017-03-26 10:00:00+02:00,44.41
19570,2017-03-26 11:00:00+02:00,44.04
19571,2017-03-26 12:00:00+02:00,43.83
19572,2017-03-26 13:00:00+02:00,44.1
19573,2017-03-26 14:00:00+02:00,43.27
19574,2017-03-26 15:00:00+02:00,40.82
19575,2017-03-26 16:00:00+02:00,38.55
19576,2017-03-26 17:00:00+02:00,36.33
19577,2017-03-26 18:00:00+02:00,41.1
19578,2017-03-26 19:00:00+02:00,45.49
19579,2017-03-26 20:00:00+02:00,47.96
19580,2017-03-26 21:00:00+02:00,50.42
19581,2017-03-26 22:00:00+02:00,49.59
19582,2017-03-26 23:00:00+02:00,48.65
19583,2017-03-27 00:00:00+02:00,43.33
19584,2017-03-27 01:00:00+02:00,40.39
19585,2017-03-27 02:00:00+02:00,39.4
19586,2017-03-27 03:00:00+02:00,40.68
19587,2017-03-27 04:00:00+02:00,40.32
19588,2017-03-27 05:00:00+02:00,41.59
19589,2017-03-27 06:00:00+02:00,47.17
19590,2017-03-27 07:00:00+02:00,54.39
19591,2017-03-27 08:00:00+02:00,55.99
19592,2017-03-27 09:00:00+02:00,56.44
19593,2017-03-27 10:00:00+02:00,56.19
19594,2017-03-27 11:00:00+02:00,55.88
19595,2017-03-27 12:00:00+02:00,55.77
19596,2017-03-27 13:00:00+02:00,55.69
19597,2017-03-27 14:00:00+02:00,55.51
19598,2017-03-27 15:00:00+02:00,53.09
19599,2017-03-27 16:00:00+02:00,52.1
19600,2017-03-27 17:00:00+02:00,52.45
19601,2017-03-27 18:00:00+02:00,54.84
19602,2017-03-27 19:00:00+02:00,57.65
19603,2017-03-27 20:00:00+02:00,64.5
19604,2017-03-27 21:00:00+02:00,66.0
19605,2017-03-27 22:00:00+02:00,59.83
19606,2017-03-27 23:00:00+02:00,56.43
19607,2017-03-28 00:00:00+02:00,54.68
19608,2017-03-28 01:00:00+02:00,52.37
19609,2017-03-28 02:00:00+02:00,49.29
19610,2017-03-28 03:00:00+02:00,47.89
19611,2017-03-28 04:00:00+02:00,48.23
19612,2017-03-28 05:00:00+02:00,50.92
19613,2017-03-28 06:00:00+02:00,54.32
19614,2017-03-28 07:00:00+02:00,54.7
19615,2017-03-28 08:00:00+02:00,56.29
19616,2017-03-28 09:00:00+02:00,56.57
19617,2017-03-28 10:00:00+02:00,56.57
19618,2017-03-28 11:00:00+02:00,56.54
19619,2017-03-28 12:00:00+02:00,56.27
19620,2017-03-28 13:00:00+02:00,56.49
19621,2017-03-28 14:00:00+02:00,55.53
19622,2017-03-28 15:00:00+02:00,54.45
19623,2017-03-28 16:00:00+02:00,54.08
19624,2017-03-28 17:00:00+02:00,53.44
19625,2017-03-28 18:00:00+02:00,54.79
19626,2017-03-28 19:00:00+02:00,58.36
19627,2017-03-28 20:00:00+02:00,61.96
19628,2017-03-28 21:00:00+02:00,60.82
19629,2017-03-28 22:00:00+02:00,57.38
19630,2017-03-28 23:00:00+02:00,55.97
19631,2017-03-29 00:00:00+02:00,55.86
19632,2017-03-29 01:00:00+02:00,54.41
19633,2017-03-29 02:00:00+02:00,52.42
19634,2017-03-29 03:00:00+02:00,50.64
19635,2017-03-29 04:00:00+02:00,50.33
19636,2017-03-29 05:00:00+02:00,50.91
19637,2017-03-29 06:00:00+02:00,53.91
19638,2017-03-29 07:00:00+02:00,55.13
19639,2017-03-29 08:00:00+02:00,56.36
19640,2017-03-29 09:00:00+02:00,56.71
19641,2017-03-29 10:00:00+02:00,56.19
19642,2017-03-29 11:00:00+02:00,55.33
19643,2017-03-29 12:00:00+02:00,55.4
19644,2017-03-29 13:00:00+02:00,55.79
19645,2017-03-29 14:00:00+02:00,54.64
19646,2017-03-29 15:00:00+02:00,53.75
19647,2017-03-29 16:00:00+02:00,52.18
19648,2017-03-29 17:00:00+02:00,52.76
19649,2017-03-29 18:00:00+02:00,54.99
19650,2017-03-29 19:00:00+02:00,58.01
19651,2017-03-29 20:00:00+02:00,62.21
19652,2017-03-29 21:00:00+02:00,61.29
19653,2017-03-29 22:00:00+02:00,57.78
19654,2017-03-29 23:00:00+02:00,55.49
19655,2017-03-30 00:00:00+02:00,55.31
19656,2017-03-30 01:00:00+02:00,53.93
19657,2017-03-30 02:00:00+02:00,51.74
19658,2017-03-30 03:00:00+02:00,51.6
19659,2017-03-30 04:00:00+02:00,50.28
19660,2017-03-30 05:00:00+02:00,52.45
19661,2017-03-30 06:00:00+02:00,54.05
19662,2017-03-30 07:00:00+02:00,55.29
19663,2017-03-30 08:00:00+02:00,57.1
19664,2017-03-30 09:00:00+02:00,57.64
19665,2017-03-30 10:00:00+02:00,57.2
19666,2017-03-30 11:00:00+02:00,54.66
19667,2017-03-30 12:00:00+02:00,54.25
19668,2017-03-30 13:00:00+02:00,51.89
19669,2017-03-30 14:00:00+02:00,51.2
19670,2017-03-30 15:00:00+02:00,47.89
19671,2017-03-30 16:00:00+02:00,46.65
19672,2017-03-30 17:00:00+02:00,45.14
19673,2017-03-30 18:00:00+02:00,49.15
19674,2017-03-30 19:00:00+02:00,51.65
19675,2017-03-30 20:00:00+02:00,55.68
19676,2017-03-30 21:00:00+02:00,56.72
19677,2017-03-30 22:00:00+02:00,55.57
19678,2017-03-30 23:00:00+02:00,52.52
19679,2017-03-31 00:00:00+02:00,49.95
19680,2017-03-31 01:00:00+02:00,47.22
19681,2017-03-31 02:00:00+02:00,45.97
19682,2017-03-31 03:00:00+02:00,45.65
19683,2017-03-31 04:00:00+02:00,46.29
19684,2017-03-31 05:00:00+02:00,48.96
19685,2017-03-31 06:00:00+02:00,52.34
19686,2017-03-31 07:00:00+02:00,55.39
19687,2017-03-31 08:00:00+02:00,57.23
19688,2017-03-31 09:00:00+02:00,58.26
19689,2017-03-31 10:00:00+02:00,58.24
19690,2017-03-31 11:00:00+02:00,56.44
19691,2017-03-31 12:00:00+02:00,52.89
19692,2017-03-31 13:00:00+02:00,51.35
19693,2017-03-31 14:00:00+02:00,47.78
19694,2017-03-31 15:00:00+02:00,40.57
19695,2017-03-31 16:00:00+02:00,38.98
19696,2017-03-31 17:00:00+02:00,40.0
19697,2017-03-31 18:00:00+02:00,43.55
19698,2017-03-31 19:00:00+02:00,50.77
19699,2017-03-31 20:00:00+02:00,53.76
19700,2017-03-31 21:00:00+02:00,53.73
19701,2017-03-31 22:00:00+02:00,52.28
19702,2017-03-31 23:00:00+02:00,48.01
19703,2017-04-01 00:00:00+02:00,41.48
19704,2017-04-01 01:00:00+02:00,37.49
19705,2017-04-01 02:00:00+02:00,37.51
19706,2017-04-01 03:00:00+02:00,35.03
19707,2017-04-01 04:00:00+02:00,34.15
19708,2017-04-01 05:00:00+02:00,35.5
19709,2017-04-01 06:00:00+02:00,37.46
19710,2017-04-01 07:00:00+02:00,39.87
19711,2017-04-01 08:00:00+02:00,42.43
19712,2017-04-01 09:00:00+02:00,43.27
19713,2017-04-01 10:00:00+02:00,41.2
19714,2017-04-01 11:00:00+02:00,39.69
19715,2017-04-01 12:00:00+02:00,39.63
19716,2017-04-01 13:00:00+02:00,38.1
19717,2017-04-01 14:00:00+02:00,36.1
19718,2017-04-01 15:00:00+02:00,34.38
19719,2017-04-01 16:00:00+02:00,33.88
19720,2017-04-01 17:00:00+02:00,35.42
19721,2017-04-01 18:00:00+02:00,42.07
19722,2017-04-01 19:00:00+02:00,48.53
19723,2017-04-01 20:00:00+02:00,47.97
19724,2017-04-01 21:00:00+02:00,49.91
19725,2017-04-01 22:00:00+02:00,46.88
19726,2017-04-01 23:00:00+02:00,45.59
19727,2017-04-02 00:00:00+02:00,51.52
19728,2017-04-02 01:00:00+02:00,49.23
19729,2017-04-02 02:00:00+02:00,44.14
19730,2017-04-02 03:00:00+02:00,44.35
19731,2017-04-02 04:00:00+02:00,43.32
19732,2017-04-02 05:00:00+02:00,42.95
19733,2017-04-02 06:00:00+02:00,42.43
19734,2017-04-02 07:00:00+02:00,43.21
19735,2017-04-02 08:00:00+02:00,43.95
19736,2017-04-02 09:00:00+02:00,48.99
19737,2017-04-02 10:00:00+02:00,46.83
19738,2017-04-02 11:00:00+02:00,41.91
19739,2017-04-02 12:00:00+02:00,38.55
19740,2017-04-02 13:00:00+02:00,38.3
19741,2017-04-02 14:00:00+02:00,38.75
19742,2017-04-02 15:00:00+02:00,33.9
19743,2017-04-02 16:00:00+02:00,32.44
19744,2017-04-02 17:00:00+02:00,34.8
19745,2017-04-02 18:00:00+02:00,39.92
19746,2017-04-02 19:00:00+02:00,48.14
19747,2017-04-02 20:00:00+02:00,50.06
19748,2017-04-02 21:00:00+02:00,57.51
19749,2017-04-02 22:00:00+02:00,53.27
19750,2017-04-02 23:00:00+02:00,48.87
19751,2017-04-03 00:00:00+02:00,56.75
19752,2017-04-03 01:00:00+02:00,51.36
19753,2017-04-03 02:00:00+02:00,45.74
19754,2017-04-03 03:00:00+02:00,44.42
19755,2017-04-03 04:00:00+02:00,44.9
19756,2017-04-03 05:00:00+02:00,50.06
19757,2017-04-03 06:00:00+02:00,54.92
19758,2017-04-03 07:00:00+02:00,57.09
19759,2017-04-03 08:00:00+02:00,62.93
19760,2017-04-03 09:00:00+02:00,61.22
19761,2017-04-03 10:00:00+02:00,59.97
19762,2017-04-03 11:00:00+02:00,58.22
19763,2017-04-03 12:00:00+02:00,59.23
19764,2017-04-03 13:00:00+02:00,58.82
19765,2017-04-03 14:00:00+02:00,58.52
19766,2017-04-03 15:00:00+02:00,57.95
19767,2017-04-03 16:00:00+02:00,57.57
19768,2017-04-03 17:00:00+02:00,57.81
19769,2017-04-03 18:00:00+02:00,57.71
19770,2017-04-03 19:00:00+02:00,57.46
19771,2017-04-03 20:00:00+02:00,60.16
19772,2017-04-03 21:00:00+02:00,61.98
19773,2017-04-03 22:00:00+02:00,58.17
19774,2017-04-03 23:00:00+02:00,56.3
19775,2017-04-04 00:00:00+02:00,57.15
19776,2017-04-04 01:00:00+02:00,55.45
19777,2017-04-04 02:00:00+02:00,53.05
19778,2017-04-04 03:00:00+02:00,48.33
19779,2017-04-04 04:00:00+02:00,45.81
19780,2017-04-04 05:00:00+02:00,45.91
19781,2017-04-04 06:00:00+02:00,51.09
19782,2017-04-04 07:00:00+02:00,57.97
19783,2017-04-04 08:00:00+02:00,60.42
19784,2017-04-04 09:00:00+02:00,58.02
19785,2017-04-04 10:00:00+02:00,57.19
19786,2017-04-04 11:00:00+02:00,55.12
19787,2017-04-04 12:00:00+02:00,54.52
19788,2017-04-04 13:00:00+02:00,54.66
19789,2017-04-04 14:00:00+02:00,51.96
19790,2017-04-04 15:00:00+02:00,50.76
19791,2017-04-04 16:00:00+02:00,49.86
19792,2017-04-04 17:00:00+02:00,49.29
19793,2017-04-04 18:00:00+02:00,49.53
19794,2017-04-04 19:00:00+02:00,53.5
19795,2017-04-04 20:00:00+02:00,57.77
19796,2017-04-04 21:00:00+02:00,57.9
19797,2017-04-04 22:00:00+02:00,51.04
19798,2017-04-04 23:00:00+02:00,48.46
19799,2017-04-05 00:00:00+02:00,45.27
19800,2017-04-05 01:00:00+02:00,40.86
19801,2017-04-05 02:00:00+02:00,39.34
19802,2017-04-05 03:00:00+02:00,39.3
19803,2017-04-05 04:00:00+02:00,39.44
19804,2017-04-05 05:00:00+02:00,40.42
19805,2017-04-05 06:00:00+02:00,46.03
19806,2017-04-05 07:00:00+02:00,51.6
19807,2017-04-05 08:00:00+02:00,54.75
19808,2017-04-05 09:00:00+02:00,53.04
19809,2017-04-05 10:00:00+02:00,51.66
19810,2017-04-05 11:00:00+02:00,50.48
19811,2017-04-05 12:00:00+02:00,50.51
19812,2017-04-05 13:00:00+02:00,50.83
19813,2017-04-05 14:00:00+02:00,49.1
19814,2017-04-05 15:00:00+02:00,46.52
19815,2017-04-05 16:00:00+02:00,45.9
19816,2017-04-05 17:00:00+02:00,45.33
19817,2017-04-05 18:00:00+02:00,45.7
19818,2017-04-05 19:00:00+02:00,47.56
19819,2017-04-05 20:00:00+02:00,52.09
19820,2017-04-05 21:00:00+02:00,55.65
19821,2017-04-05 22:00:00+02:00,51.51
19822,2017-04-05 23:00:00+02:00,46.01
19823,2017-04-06 00:00:00+02:00,42.08
19824,2017-04-06 01:00:00+02:00,39.71
19825,2017-04-06 02:00:00+02:00,39.15
19826,2017-04-06 03:00:00+02:00,38.44
19827,2017-04-06 04:00:00+02:00,38.04
19828,2017-04-06 05:00:00+02:00,39.39
19829,2017-04-06 06:00:00+02:00,45.46
19830,2017-04-06 07:00:00+02:00,51.59
19831,2017-04-06 08:00:00+02:00,52.67
19832,2017-04-06 09:00:00+02:00,50.53
19833,2017-04-06 10:00:00+02:00,49.72
19834,2017-04-06 11:00:00+02:00,48.57
19835,2017-04-06 12:00:00+02:00,49.23
19836,2017-04-06 13:00:00+02:00,47.05
19837,2017-04-06 14:00:00+02:00,46.74
19838,2017-04-06 15:00:00+02:00,45.82
19839,2017-04-06 16:00:00+02:00,45.15
19840,2017-04-06 17:00:00+02:00,45.41
19841,2017-04-06 18:00:00+02:00,47.1
19842,2017-04-06 19:00:00+02:00,50.13
19843,2017-04-06 20:00:00+02:00,53.09
19844,2017-04-06 21:00:00+02:00,56.71
19845,2017-04-06 22:00:00+02:00,54.12
19846,2017-04-06 23:00:00+02:00,46.8
19847,2017-04-07 00:00:00+02:00,43.08
19848,2017-04-07 01:00:00+02:00,40.72
19849,2017-04-07 02:00:00+02:00,39.82
19850,2017-04-07 03:00:00+02:00,39.97
19851,2017-04-07 04:00:00+02:00,41.05
19852,2017-04-07 05:00:00+02:00,42.84
19853,2017-04-07 06:00:00+02:00,48.1
19854,2017-04-07 07:00:00+02:00,55.19
19855,2017-04-07 08:00:00+02:00,58.75
19856,2017-04-07 09:00:00+02:00,58.02
19857,2017-04-07 10:00:00+02:00,56.92
19858,2017-04-07 11:00:00+02:00,56.6
19859,2017-04-07 12:00:00+02:00,56.67
19860,2017-04-07 13:00:00+02:00,57.37
19861,2017-04-07 14:00:00+02:00,56.49
19862,2017-04-07 15:00:00+02:00,55.86
19863,2017-04-07 16:00:00+02:00,55.4
19864,2017-04-07 17:00:00+02:00,55.04
19865,2017-04-07 18:00:00+02:00,54.73
19866,2017-04-07 19:00:00+02:00,56.24
19867,2017-04-07 20:00:00+02:00,58.32
19868,2017-04-07 21:00:00+02:00,60.47
19869,2017-04-07 22:00:00+02:00,58.38
19870,2017-04-07 23:00:00+02:00,56.85
19871,2017-04-08 00:00:00+02:00,58.74
19872,2017-04-08 01:00:00+02:00,57.33
19873,2017-04-08 02:00:00+02:00,56.42
19874,2017-04-08 03:00:00+02:00,55.7
19875,2017-04-08 04:00:00+02:00,54.79
19876,2017-04-08 05:00:00+02:00,54.37
19877,2017-04-08 06:00:00+02:00,54.91
19878,2017-04-08 07:00:00+02:00,56.71
19879,2017-04-08 08:00:00+02:00,58.07
19880,2017-04-08 09:00:00+02:00,56.03
19881,2017-04-08 10:00:00+02:00,55.56
19882,2017-04-08 11:00:00+02:00,55.15
19883,2017-04-08 12:00:00+02:00,54.55
19884,2017-04-08 13:00:00+02:00,54.75
19885,2017-04-08 14:00:00+02:00,54.23
19886,2017-04-08 15:00:00+02:00,50.93
19887,2017-04-08 16:00:00+02:00,51.1
19888,2017-04-08 17:00:00+02:00,49.95
19889,2017-04-08 18:00:00+02:00,50.71
19890,2017-04-08 19:00:00+02:00,54.75
19891,2017-04-08 20:00:00+02:00,56.8
19892,2017-04-08 21:00:00+02:00,59.72
19893,2017-04-08 22:00:00+02:00,57.77
19894,2017-04-08 23:00:00+02:00,56.63
19895,2017-04-09 00:00:00+02:00,60.45
19896,2017-04-09 01:00:00+02:00,59.37
19897,2017-04-09 02:00:00+02:00,56.94
19898,2017-04-09 03:00:00+02:00,55.15
19899,2017-04-09 04:00:00+02:00,54.59
19900,2017-04-09 05:00:00+02:00,54.05
19901,2017-04-09 06:00:00+02:00,55.03
19902,2017-04-09 07:00:00+02:00,55.07
19903,2017-04-09 08:00:00+02:00,55.14
19904,2017-04-09 09:00:00+02:00,53.53
19905,2017-04-09 10:00:00+02:00,52.38
19906,2017-04-09 11:00:00+02:00,51.64
19907,2017-04-09 12:00:00+02:00,48.93
19908,2017-04-09 13:00:00+02:00,48.76
19909,2017-04-09 14:00:00+02:00,47.72
19910,2017-04-09 15:00:00+02:00,44.62
19911,2017-04-09 16:00:00+02:00,43.76
19912,2017-04-09 17:00:00+02:00,44.2
19913,2017-04-09 18:00:00+02:00,46.08
19914,2017-04-09 19:00:00+02:00,49.92
19915,2017-04-09 20:00:00+02:00,59.1
19916,2017-04-09 21:00:00+02:00,59.57
19917,2017-04-09 22:00:00+02:00,58.27
19918,2017-04-09 23:00:00+02:00,54.9
19919,2017-04-10 00:00:00+02:00,50.07
19920,2017-04-10 01:00:00+02:00,48.53
19921,2017-04-10 02:00:00+02:00,47.87
19922,2017-04-10 03:00:00+02:00,48.64
19923,2017-04-10 04:00:00+02:00,48.65
19924,2017-04-10 05:00:00+02:00,50.08
19925,2017-04-10 06:00:00+02:00,54.05
19926,2017-04-10 07:00:00+02:00,59.12
19927,2017-04-10 08:00:00+02:00,60.47
19928,2017-04-10 09:00:00+02:00,58.75
19929,2017-04-10 10:00:00+02:00,57.94
19930,2017-04-10 11:00:00+02:00,57.98
19931,2017-04-10 12:00:00+02:00,58.09
19932,2017-04-10 13:00:00+02:00,58.07
19933,2017-04-10 14:00:00+02:00,57.49
19934,2017-04-10 15:00:00+02:00,56.91
19935,2017-04-10 16:00:00+02:00,56.61
19936,2017-04-10 17:00:00+02:00,56.64
19937,2017-04-10 18:00:00+02:00,56.0
19938,2017-04-10 19:00:00+02:00,56.75
19939,2017-04-10 20:00:00+02:00,59.3
19940,2017-04-10 21:00:00+02:00,60.7
19941,2017-04-10 22:00:00+02:00,58.51
19942,2017-04-10 23:00:00+02:00,55.5
19943,2017-04-11 00:00:00+02:00,54.7
19944,2017-04-11 01:00:00+02:00,51.2
19945,2017-04-11 02:00:00+02:00,47.52
19946,2017-04-11 03:00:00+02:00,47.43
19947,2017-04-11 04:00:00+02:00,47.51
19948,2017-04-11 05:00:00+02:00,47.6
19949,2017-04-11 06:00:00+02:00,52.73
19950,2017-04-11 07:00:00+02:00,57.85
19951,2017-04-11 08:00:00+02:00,59.36
19952,2017-04-11 09:00:00+02:00,58.83
19953,2017-04-11 10:00:00+02:00,57.9
19954,2017-04-11 11:00:00+02:00,58.0
19955,2017-04-11 12:00:00+02:00,57.94
19956,2017-04-11 13:00:00+02:00,57.97
19957,2017-04-11 14:00:00+02:00,56.78
19958,2017-04-11 15:00:00+02:00,55.47
19959,2017-04-11 16:00:00+02:00,54.84
19960,2017-04-11 17:00:00+02:00,54.52
19961,2017-04-11 18:00:00+02:00,54.12
19962,2017-04-11 19:00:00+02:00,54.95
19963,2017-04-11 20:00:00+02:00,57.72
19964,2017-04-11 21:00:00+02:00,59.33
19965,2017-04-11 22:00:00+02:00,57.79
19966,2017-04-11 23:00:00+02:00,55.27
19967,2017-04-12 00:00:00+02:00,58.75
19968,2017-04-12 01:00:00+02:00,57.41
19969,2017-04-12 02:00:00+02:00,54.02
19970,2017-04-12 03:00:00+02:00,53.15
19971,2017-04-12 04:00:00+02:00,53.79
19972,2017-04-12 05:00:00+02:00,58.03
19973,2017-04-12 06:00:00+02:00,60.49
19974,2017-04-12 07:00:00+02:00,61.13
19975,2017-04-12 08:00:00+02:00,63.44
19976,2017-04-12 09:00:00+02:00,61.78
19977,2017-04-12 10:00:00+02:00,61.06
19978,2017-04-12 11:00:00+02:00,61.07
19979,2017-04-12 12:00:00+02:00,60.97
19980,2017-04-12 13:00:00+02:00,60.86
19981,2017-04-12 14:00:00+02:00,58.71
19982,2017-04-12 15:00:00+02:00,57.64
19983,2017-04-12 16:00:00+02:00,56.92
19984,2017-04-12 17:00:00+02:00,56.43
19985,2017-04-12 18:00:00+02:00,56.51
19986,2017-04-12 19:00:00+02:00,55.73
19987,2017-04-12 20:00:00+02:00,59.95
19988,2017-04-12 21:00:00+02:00,61.43
19989,2017-04-12 22:00:00+02:00,60.96
19990,2017-04-12 23:00:00+02:00,58.27
19991,2017-04-13 00:00:00+02:00,59.76
19992,2017-04-13 01:00:00+02:00,58.82
19993,2017-04-13 02:00:00+02:00,57.01
19994,2017-04-13 03:00:00+02:00,54.73
19995,2017-04-13 04:00:00+02:00,54.05
19996,2017-04-13 05:00:00+02:00,54.54
19997,2017-04-13 06:00:00+02:00,57.45
19998,2017-04-13 07:00:00+02:00,60.97
19999,2017-04-13 08:00:00+02:00,64.51
20000,2017-04-13 09:00:00+02:00,62.53
20001,2017-04-13 10:00:00+02:00,60.61
20002,2017-04-13 11:00:00+02:00,59.78
20003,2017-04-13 12:00:00+02:00,59.39
20004,2017-04-13 13:00:00+02:00,59.14
20005,2017-04-13 14:00:00+02:00,54.4
20006,2017-04-13 15:00:00+02:00,48.92
20007,2017-04-13 16:00:00+02:00,48.48
20008,2017-04-13 17:00:00+02:00,47.94
20009,2017-04-13 18:00:00+02:00,48.25
20010,2017-04-13 19:00:00+02:00,46.7
20011,2017-04-13 20:00:00+02:00,57.56
20012,2017-04-13 21:00:00+02:00,61.04
20013,2017-04-13 22:00:00+02:00,59.8
20014,2017-04-13 23:00:00+02:00,55.87
20015,2017-04-14 00:00:00+02:00,62.09
20016,2017-04-14 01:00:00+02:00,61.31
20017,2017-04-14 02:00:00+02:00,60.57
20018,2017-04-14 03:00:00+02:00,61.0
20019,2017-04-14 04:00:00+02:00,59.54
20020,2017-04-14 05:00:00+02:00,59.4
20021,2017-04-14 06:00:00+02:00,59.16
20022,2017-04-14 07:00:00+02:00,54.59
20023,2017-04-14 08:00:00+02:00,53.01
20024,2017-04-14 09:00:00+02:00,55.91
20025,2017-04-14 10:00:00+02:00,56.16
20026,2017-04-14 11:00:00+02:00,55.9
20027,2017-04-14 12:00:00+02:00,55.54
20028,2017-04-14 13:00:00+02:00,56.02
20029,2017-04-14 14:00:00+02:00,51.85
20030,2017-04-14 15:00:00+02:00,50.13
20031,2017-04-14 16:00:00+02:00,47.94
20032,2017-04-14 17:00:00+02:00,46.6
20033,2017-04-14 18:00:00+02:00,47.83
20034,2017-04-14 19:00:00+02:00,49.7
20035,2017-04-14 20:00:00+02:00,54.35
20036,2017-04-14 21:00:00+02:00,59.98
20037,2017-04-14 22:00:00+02:00,59.43
20038,2017-04-14 23:00:00+02:00,54.37
20039,2017-04-15 00:00:00+02:00,59.8
20040,2017-04-15 01:00:00+02:00,53.01
20041,2017-04-15 02:00:00+02:00,50.13
20042,2017-04-15 03:00:00+02:00,49.31
20043,2017-04-15 04:00:00+02:00,47.76
20044,2017-04-15 05:00:00+02:00,47.53
20045,2017-04-15 06:00:00+02:00,50.24
20046,2017-04-15 07:00:00+02:00,51.03
20047,2017-04-15 08:00:00+02:00,52.6
20048,2017-04-15 09:00:00+02:00,55.0
20049,2017-04-15 10:00:00+02:00,54.49
20050,2017-04-15 11:00:00+02:00,54.97
20051,2017-04-15 12:00:00+02:00,53.03
20052,2017-04-15 13:00:00+02:00,54.07
20053,2017-04-15 14:00:00+02:00,52.66
20054,2017-04-15 15:00:00+02:00,48.57
20055,2017-04-15 16:00:00+02:00,45.1
20056,2017-04-15 17:00:00+02:00,44.51
20057,2017-04-15 18:00:00+02:00,46.03
20058,2017-04-15 19:00:00+02:00,48.68
20059,2017-04-15 20:00:00+02:00,53.36
20060,2017-04-15 21:00:00+02:00,58.25
20061,2017-04-15 22:00:00+02:00,54.5
20062,2017-04-15 23:00:00+02:00,53.78
20063,2017-04-16 00:00:00+02:00,56.44
20064,2017-04-16 01:00:00+02:00,49.15
20065,2017-04-16 02:00:00+02:00,46.39
20066,2017-04-16 03:00:00+02:00,45.89
20067,2017-04-16 04:00:00+02:00,45.35
20068,2017-04-16 05:00:00+02:00,44.0
20069,2017-04-16 06:00:00+02:00,43.09
20070,2017-04-16 07:00:00+02:00,42.75
20071,2017-04-16 08:00:00+02:00,45.27
20072,2017-04-16 09:00:00+02:00,49.81
20073,2017-04-16 10:00:00+02:00,49.57
20074,2017-04-16 11:00:00+02:00,49.8
20075,2017-04-16 12:00:00+02:00,49.69
20076,2017-04-16 13:00:00+02:00,50.39
20077,2017-04-16 14:00:00+02:00,50.58
20078,2017-04-16 15:00:00+02:00,49.86
20079,2017-04-16 16:00:00+02:00,49.34
20080,2017-04-16 17:00:00+02:00,48.87
20081,2017-04-16 18:00:00+02:00,48.71
20082,2017-04-16 19:00:00+02:00,49.81
20083,2017-04-16 20:00:00+02:00,57.66
20084,2017-04-16 21:00:00+02:00,59.72
20085,2017-04-16 22:00:00+02:00,58.44
20086,2017-04-16 23:00:00+02:00,56.94
20087,2017-04-17 00:00:00+02:00,56.32
20088,2017-04-17 01:00:00+02:00,49.55
20089,2017-04-17 02:00:00+02:00,49.39
20090,2017-04-17 03:00:00+02:00,49.59
20091,2017-04-17 04:00:00+02:00,52.66
20092,2017-04-17 05:00:00+02:00,56.72
20093,2017-04-17 06:00:00+02:00,59.52
20094,2017-04-17 07:00:00+02:00,61.21
20095,2017-04-17 08:00:00+02:00,63.45
20096,2017-04-17 09:00:00+02:00,62.88
